Chile,29036709871.8,34509878043.6,25325893205.7,20355959237.2,19622527479.7,17702885393.5,18891048818.7,22255407684.7,26040229793.1,29885685142.9,33113887819.0,37834793730.3,45964327558.9,49297773130.1,57008425295.8,73447063319.3,78574385335.6,85728899954.4,81995304456.1,75596103237.2,78249883995.6,71517080040.6,70294892400.1,76507577234.6,99079230169.6,122314960843.9,153840051814.1,172565850839.2,179663403197.0,171412642047.3,217105420016.5,251224856981.3,267175872540.1,277239461340.4,259405202008.0,242496649874.2,249298719723.1,276364933679.6,295402652037.2,278584733103.0,252727193710.0,317058508651.8
China,191149211575.0,195866382432.5,205089699858.8,230686747153.3,259946510957.1,309488028132.7,300758100107.2,272972974764.6,312353631207.8,347768051311.7,360857912566.0,383373318083.6,426915712711.1,444731282436.8,564324670005.9,734547898220.5,863746717503.8,961603952951.8,1029043097554.1,1093997267271.1,1211346869605.2,1339395718865.3,1470550015081.6,1660287965662.7,1955347004963.3,2285965892360.5,2752131773355.2,3550342737010.8,4594307032660.8,5101703073086.0,6087163874512.2,7551500124203.4,8532229986993.7,9570406235659.6,10475682920594.5,11061553079876.4,11233276536737.2,12310409370892.8,13894817549374.2,14279937500606.5,14687673892882.0,17734062645371.4
Colombia,33400735644.0,36388366869.0,38968039721.7,38729822781.6,38253120738.0,34894411352.0,34942489684.0,36373307085.1,39212550050.4,39540080200.4,47844090710.0,49175565911.1,58418985443.3,66446804802.6,81703500846.0,92507279383.0,97160109277.8,106659508271.3,98443739941.2,86186158684.8,99886577330.7,98211749595.5,97963003804.8,94641378693.2,117081522349.7,145619193046.1,161618580752.9,206181823187.7,242186949772.5,232397835356.4,286563099757.5,334943877377.5,370921317942.6,382116120909.2,381112110485.4,293481753078.9,282825012368.3,311883730442.0,334198218100.7,323109540251.9,270299984938.0,314464137241.3
Comoros,212218226.4,196349967.7,184008995.6,191621958.4,184697210.0,196726077.1,279197696.8,337525870.6,356500026.7,341476764.0,429622147.7,424108796.6,457388578.9,452881443.1,319189200.4,398461789.6,396053797.6,364445589.7,370106776.0,382454989.9,351136568.4,378512003.4,425964697.4,546885185.0,633706149.3,653845122.9,698431827.7,795673128.5,915659192.8,905341090.6,907978723.5,1023086183.8,1015843368.8,1116224161.1,1149587651.7,966029542.0,1012835518.3,1077439662.6,1188797574.9,1195019559.1,1225039230.7,1296089632.6
"Congo, Dem. Rep.",14394927494.9,12537821038.2,13651667371.2,11006712650.4,7857729193.2,7195042616.0,8095367168.2,7661625472.6,8861299976.7,9021862775.2,9349764580.4,9633911368.0,8227200892.4,10706246370.9,5820382232.0,5643439373.4,5771454939.6,6090840548.2,6217806273.2,4711259427.3,19088046305.8,7438189100.3,8728038525.1,8937567059.9,10297483481.2,11964484667.9,14451902467.9,16737071816.4,19788515873.9,18648373312.4,21565720044.5,25839749198.8,29306235826.4,32679745297.6,35909040265.9,37917704900.1,37134799974.5,38019265625.9,47568210068.5,51775830725.8,48716960860.1,55350968593.1
"Congo, Rep.",1705796849.5,1993512325.9,2160640566.5,2097274289.6,2193581366.4,2160872541.4,1849268214.7,2297753649.3,2212536313.3,2389593021.9,2798746050.6,2724853507.6,2933222705.8,2684323618.4,1769365438.9,2116003868.2,2540697537.7,2322719101.3,1949481380.6,2354772959.1,3227927697.4,2796704577.3,3034251042.1,3503723244.8,4656975222.7,6650001213.8,8072305415.4,8782703767.0,11649858744.4,9723300390.8,13148395201.8,15655384440.4,17692912613.2,17958721571.8,17912908765.9,11890259136.1,10219341276.9,11094822713.3,13670036996.0,12750339023.0,10483151175.8,13366230219.5
Costa Rica,4831447001.2,2623807074.3,2606621255.0,3146770103.8,3660476458.9,3919203960.4,4418983871.0,4532952047.2,4614629898.4,5251025767.5,5711687786.8,7196276092.5,8564044017.3,9582866263.1,10486784804.8,11578594259.9,11678424507.2,12614602382.2,13684255946.6,14254866281.2,15013629658.7,15976174337.0,16578820687.3,17271760506.9,18610594846.2,20040642477.0,22715540324.3,26884700345.0,30801744881.0,30745712006.5,37658614803.3,42762617081.7,47231651862.8,50949672205.9,52016408950.9,56441917653.0,58847016044.7,60516043590.2,62420165099.7,64417670082.6,62158002233.0,64282438666.7
Cote d'Ivoire,10175615441.8,8432588483.9,7567109766.6,6838185418.5,6841638714.5,6977650069.3,9158302205.4,10087653189.3,10255170460.0,9757410614.1,10795850107.0,10492628915.5,11152971316.1,11045759468.9,8313557450.3,11000146839.5,18071153890.4,18047557171.7,19619653924.3,18870992455.7,16577533355.4,16810536883.7,18054384023.1,21251755294.0,23510577108.2,24036917016.6,25281414473.0,28760092034.5,34078243426.0,33886814907.0,34936305297.0,36693712824.8,36302305578.2,42760237561.4,48843008580.3,45814637971.5,47964234560.1,51588158717.5,58011466450.9,58539424929.7,61348579465.1,70043191477.0
Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22643720763.0,24004834103.6,24029651137.0,25732125032.0,23628947414.5,21807856145.1,23259567777.5,27085262278.9,35022903386.8,42013459301.8,45835098187.7,50915016294.1,60641942979.2,70943300079.5,63324394633.9,60672093864.8,63408294943.5,57369359295.3,59032066091.7,58423981441.2,50242783066.1,52397494687.5,56323836169.7,62316840750.0,62327983579.6,57472012426.7,68955083280.2
Cuba,19912889861.1,20150254096.4,20953510235.3,22204940512.2,24039383608.4,22920490774.1,24226574634.0,25213935012.1,27458999472.3,27023468665.9,28645436569.1,24316556025.7,22085858243.2,22367254864.9,28448326756.8,30429803651.2,25017368700.0,25365908100.0,25736331200.0,28364615200.0,30565400000.0,31682400000.0,33590500000.0,35901200000.0,38203000000.0,42643836100.0,48835925925.9,54262870370.4,56302129629.6,57481481481.5,59562962963.0,68990000000.0,73141000000.0,77148000000.0,80656000000.0,87133000000.0,91370000000.0,96851000000.0,100050000000.0,103428000000.0,107352000000.0,0.0
Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933128491.6,3024525139.7,3039944134.1,3048435754.2,3042737430.2,3014748603.4,3009497206.7,3020388826.8,2995185474.9,2496174748.6,2699612458.1
Cyprus,2154311276.9,2087496373.8,2159242416.8,2160364071.2,2278248953.1,2430411900.2,3090734463.3,3704813885.5,4278792597.2,4563482603.6,5591130217.7,5770197348.5,6912150456.3,6590291048.3,7425703928.6,9933133247.1,10011918444.2,9547818700.1,10248617647.1,10497908306.4,9985844486.3,10397897085.6,11420227884.6,14547325028.3,17320552500.0,18433411267.3,20072786350.5,23968764029.6,27844698989.3,25945391775.5,25800247912.0,27642086581.3,25048659899.8,23961144906.4,23226782250.6,19909190058.8,21046951516.5,22946726163.6,25596474964.6,25944504645.7,25008448886.4,28407867534.0
Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40728950704.6,29859921158.9,34805013229.6,40866748705.1,47850203856.2,60147174076.9,67387788633.0,62180159376.1,66807429711.4,65173130995.2,61828166496.1,67808032979.5,82196001050.7,100090467581.3,119814434353.6,137143471328.3,156264095664.6,190183800884.0,236816485763.0,207434296805.3,209069940963.2,229562733398.9,208857719320.6,211685616592.9,209358834156.3,188033050459.9,196272068576.3,218628940951.7,249000540729.2,252548179964.9,245974558654.0,281777887121.5
Denmark,71127528699.9,61877813965.2,60412844678.6,60644782176.1,59105236853.8,62658568287.3,88078760103.8,109414423928.8,115552846616.7,112409222182.7,138247285815.9,139224688814.2,152915654478.9,143195627014.6,156162386724.5,185006881515.1,187632346388.0,173537647058.8,176991934992.8,177965188354.7,164158739097.6,164791442543.4,178635163717.4,218096033517.0,251373002954.4,264467336457.2,282884947703.0,319423424509.1,353361038818.4,321241303699.0,321995279401.5,344003137611.3,327148943812.1,343584391647.9,352993631617.7,302673070846.9,313115929314.3,332121063806.4,356841216410.1,346498737961.6,355222449505.2,398303272764.5
Djibouti,0.0,0.0,0.0,0.0,0.0,340989528.0,0.0,373371738.3,395794538.6,409220087.1,452328087.3,462421998.5,478058304.9,466048469.2,491689220.7,497723960.6,494004647.7,502675542.0,514267869.3,536080148.1,551230861.9,572417440.8,591122039.6,622044665.5,666072101.8,708633194.7,768873684.0,847918929.1,999105339.3,1049110684.7,1128611700.4,1239144501.8,1353632941.5,2042817162.9,2214679081.3,2424391785.4,2604955228.7,2762581334.2,2913466732.1,3088853638.6,3181071153.7,3482987379.1
Dominica,72804653.3,82107391.1,89527576.7,98665191.5,109157070.7,119491933.0,135161958.5,151868754.4,171106184.1,185137243.0,201429629.6,219762963.0,234059259.3,245525925.9,264374074.1,274522222.2,292285185.2,302988888.9,322411111.1,331759259.3,333470370.4,340203703.7,333196296.3,343311111.1,367200000.0,364255555.6,390251851.9,421374074.1,458188888.9,489074074.1,493825925.9,501025925.9,485996296.3,498296296.3,520207407.4,540737037.0,576229629.6,521551851.9,554770370.4,611537037.0,504214814.8,554181481.5
Dominican Republic,6761300000.0,7561300000.0,8267400000.0,9220600000.0,11594000000.0,5044592944.8,6122198120.0,5826987099.5,5374314928.4,6686593059.9,7073675544.8,9824498183.0,11605382504.0,13081042400.0,14644711384.8,16637370839.2,18241691857.4,20017480054.8,21672231760.6,22136621337.1,24305717541.6,25601765400.5,27137508656.9,21403167848.1,22322395368.0,35777570135.5,37879869897.9,43965420072.4,48122547177.2,48261033298.2,53860175556.0,58029750745.6,60681537195.8,62682163837.3,67179914027.0,71164825256.7,75704720189.6,79997975621.9,85555378042.8,88941299733.5,78844702329.1,94243453937.4
Ecuador,17881514682.9,21810767209.4,19929853574.6,17152483214.4,16912515183.3,17149094590.0,15314143988.1,13945431882.2,13051886552.3,13890828707.6,15239278100.4,16988535267.6,18094238119.1,18938717358.7,22708673336.7,24432884442.2,25226393196.6,28162053026.5,27981896948.5,19645272636.3,18327764882.4,24468324000.0,28548945000.0,32432858000.0,36591661000.0,41507085000.0,46802044000.0,51007777000.0,61762635000.0,62519686000.0,69555367000.0,79276664000.0,87924544000.0,95129659000.0,101726331000.0,99290381000.0,99937696000.0,104295862000.0,107562008000.0,108108009000.0,99291124000.0,106165866000.0
"Egypt, Arab Rep.",21669908176.4,22136081081.1,27655172413.8,30966239813.7,33971188991.6,39053502251.1,41253507951.4,40455616653.6,34980124929.0,39756299050.0,42978914311.4,37387836490.5,41855986519.4,46578631452.6,51897983392.6,60159245060.5,67629716981.1,78436578171.1,84828807556.1,90710704806.8,99838543960.1,96684636118.6,85146067415.7,80288461538.5,78782467532.5,89600665557.4,107426086956.5,130437828371.3,162818181818.2,189147005444.6,218983666061.7,235989672977.6,279116666666.7,288434108527.1,305595408895.3,329366576819.4,332441717791.4,235733695652.2,249712999437.3,303080865603.6,365252651278.9,404142766093.1
El Salvador,3573959900.0,3437200200.0,3399189100.0,3506347800.0,3661683400.0,3800368600.0,3771663200.0,3958045800.0,4189880000.0,4372215300.0,4817542204.0,5252342400.0,5813399300.0,6680269200.0,7679384000.0,8921947100.0,9586327800.0,10221705900.0,10936669900.0,11284197000.0,11784927700.0,12282533600.0,12664190300.0,13243892200.0,13724810900.0,14698000000.0,15999890000.0,17011750000.0,17986890000.0,17601620000.0,18447920000.0,20283780000.0,21386150000.0,21990960000.0,22593470000.0,23438240000.0,24191430000.0,24979190000.0,26020850000.0,26881140000.0,24563020000.0,28736940000.0
Equatorial Guinea,50642880.8,36731422.8,44294647.7,44442456.9,50320914.4,62118564.8,76407396.8,93345847.7,100534663.3,88265974.6,112119406.5,110906032.1,134707184.4,136047896.2,100807001.8,141853368.3,232463036.4,442337849.5,370687618.7,621117885.7,1045998496.4,1461139022.0,1806742742.3,2484745935.1,4410764338.7,8217369092.7,10086528698.9,13071718758.7,19749893536.3,15027795173.2,16314442183.3,21357344847.5,22388345810.2,21948835350.3,21765454404.4,13185496836.4,11240809132.4,12200912828.4,13097011143.3,11364133801.9,10099158074.7,12269392839.7
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477101651.6,467872714.8,531688311.7,578015625.0,693535954.2,686490090.1,745526154.9,688921325.7,706370815.6,752368495.5,729321366.7,870247703.2,1109054005.4,1098425900.7,1211161879.7,1317974491.1,1380188800.0,1856695551.2,1589515447.2,2065001626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4502970889.1,4786018988.2,5154420649.2,5674080542.9,5756912265.8,5686579747.5,6254649539.0,7367975887.7,9874013098.5,12145911801.2,14106790200.2,17022870405.2,22449129482.6,24341678629.0,19633031397.6,19523477325.6,23213994093.5,23019150071.2,25115753366.1,26634083965.1,22890762090.2,24072829276.8,26924385103.1,30624720196.2,31081901909.2,31370395572.8,37191166152.0
Eswatini,542000513.6,570761166.8,537575980.8,555336145.8,494475699.9,360075380.3,449146608.3,584135559.9,692016714.3,696915430.7,1114703088.2,1156141998.3,1284766234.2,1357206995.7,1419293455.0,1698982437.8,1602760100.5,1716699913.2,1576904292.5,1547884442.3,1738100853.1,1542477308.9,1432228125.3,2197612701.1,2770082791.5,3178126491.9,3291353835.9,3469363996.4,3294093485.2,3580417066.9,4438778424.3,4820499924.3,4886533032.9,4597532029.7,4422968339.7,4063245671.3,3816022046.8,4402969225.9,4665237415.1,4495264160.9,3982226055.4,4743335152.9
Ethiopia,0.0,7324903188.4,7707678019.3,8567890821.3,8096302367.1,9480840483.1,9848600869.6,10527338647.3,10908935748.8,11476584879.2,12175166763.3,13463868357.5,10492993077.6,8830712713.9,6927950564.6,7663984567.9,8547939730.6,8589211390.5,7818224905.6,7700833482.0,8242392103.7,8231326016.5,7850809498.2,8623691300.0,10131187261.4,12401139454.0,15280861834.6,19707616772.8,27066912635.2,32437389116.0,29933790334.3,31952763089.3,43310721414.1,47648211133.2,55612228233.5,64589334978.8,74296618481.1,81770791971.0,84269348327.3,95912590628.1,107657734392.4,111271112330.0
Faroe Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104748686.7,1127691293.3,1067115339.4,1160270582.0,1275095950.4,1501935425.1,1724758391.6,1759742533.6,2017673370.6,2339015743.0,2489888389.8,2296051036.2,2331786419.2,2505746270.0,2427190332.3,2690116268.7,2913995545.7,2573908649.1,2813286391.3,2980054218.6,3188610521.6,3275706960.1,3248696901.6,3649886275.1
Fiji,1202567359.4,1235665808.6,1194122694.1,1123107276.3,1177997413.6,1141123439.7,1290228616.8,1177908192.0,1109976927.9,1182686577.2,1337024782.2,1383843860.1,1532401862.9,1636074717.9,1825763267.5,1970347721.0,2128696643.6,2090184941.5,1653160861.7,1936484565.4,1678239218.3,1652464201.0,1833279985.4,2300453634.3,2708078476.6,2980484920.2,3076305452.9,3378314599.8,3523185919.6,2870624635.7,3140181443.8,3779378133.9,3972012570.5,4189915666.6,4857220601.8,4682546881.2,4930204219.7,5353404418.7,5581371847.6,5481675173.4,4477040340.5,4296304590.0
Finland,53645202422.7,52448332874.1,52797582336.3,50973526900.1,52888800949.7,55875863392.2,73531550551.3,91594751792.2,109058990760.5,119012054870.4,141438345513.9,127773856785.8,112532519246.1,89214114708.0,103299943084.8,134189814814.8,132129174216.9,126912152101.7,134038718291.1,135264083658.7,126019543413.3,129533107311.8,140404460203.1,171652458349.4,197479443979.2,204885494686.4,217089269791.8,256378067752.2,285716311136.7,253497520828.5,249424310816.7,275604356167.3,258290060227.7,271362405890.6,274862826772.2,234534382384.8,240771351298.8,255647979916.5,275708001767.8,268514916972.5,271891788362.6,297301883523.3
France,701288419745.4,615552202776.1,584877732308.6,559869179791.7,530683779929.4,553138414367.1,771470783218.1,934173305685.9,1018847043277.2,1025211803413.5,1269179616913.6,1269276828275.8,1401465923172.2,1322815612694.0,1393982750472.6,1601094756209.8,1605675086549.6,1452884917959.1,1503108739159.4,1493151737698.5,1365639660792.2,1377657339291.3,1501409382971.4,1844544792036.9,2119633181634.4,2196945232435.8,2320536221304.7,2660591246211.8,2930303780828.1,2700887366932.0,2645187882116.7,2865157541994.2,2683671716967.2,2811876903329.0,2855964488590.2,2439188643162.5,2472964344587.2,2595151045197.7,2790956878746.7,2728870246705.9,2639008701648.3,2957879759263.5
French Polynesia,1320416033.3,1234743075.7,1235897960.4,1284180702.8,1325515442.0,1448281229.0,2212028291.3,2677977168.6,2723496362.0,2731683490.1,3320159522.5,3410080197.4,3713785804.0,3544609064.3,3676122768.4,4186995956.1,4166073142.7,3762857710.8,3903187102.4,3911602493.2,3599846538.9,3573808314.7,3965405961.4,4927782568.4,5564112127.5,5705054692.1,5877996247.9,6631160061.1,7136743972.8,6584556511.7,6086643040.4,6203936563.3,5692858773.2,6031828532.4,6151998958.0,5325848045.4,5497037292.6,5833351477.9,6135117589.1,6001384759.6,5709421968.7,6054676735.4
Gabon,4279637933.9,3862269126.9,3618007844.4,3391275731.4,3561451562.2,3339914759.4,3403638193.6,3281797038.7,3834503378.3,4186411457.4,5952293765.9,5402919956.9,5592390848.5,4378645081.0,4190819314.0,4958845906.3,5694040336.8,5326816859.0,4483417119.8,4662992036.2,5080483464.0,5023265365.3,5335451307.5,6511903657.4,7770219479.7,9582783318.4,10327598800.7,12455410055.7,15571349775.8,12113699660.7,14372591916.5,18210308748.3,17170465294.0,17595745653.4,18203968001.9,14383107714.0,14023890620.3,14929488770.7,16867326389.9,16874405460.2,15314577167.8,20216843174.0
"Gambia, The",241080708.9,218764445.8,216051496.0,213446562.6,177338801.9,225724851.7,185646209.4,220626484.2,266673126.2,284119692.5,317083373.5,690314321.4,714255460.5,755042548.1,746491692.6,785996982.5,848237108.6,803630742.5,840285264.6,814723460.1,782915402.4,687408804.6,578236035.1,487038821.6,961900106.9,1027702254.4,1054113426.7,1279704744.8,1561763437.0,1450140386.0,1543292392.5,1409694553.9,1415006238.1,1375608956.1,1229460601.9,1378176868.3,1484579844.4,1504909753.3,1670670668.6,1813608279.7,1812169483.7,2038417462.4
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7753501867.8,6357615894.0,3690328963.6,2701181331.3,2514070771.8,2693768412.9,3095047603.8,3510520231.2,3613541516.8,2800049394.9,3057475335.2,3219488663.8,3395728013.8,3991284895.4,5125365192.0,6410823633.3,7745394293.4,10172882370.5,12795076469.0,10766836276.6,12243505582.7,15107441446.8,16488403076.4,17189551521.0,17627003454.7,14953950557.4,15141758566.8,16242916915.7,17596922469.9,17470436258.5,15842922532.7,18629365597.0
Germany,950290856466.5,800472055387.3,776576439107.0,770684323247.8,725111123634.1,732534887058.2,1046259374943.7,1298176105549.5,1401233225303.5,1398967436804.3,1771671206875.7,1868945197407.2,2131571696931.8,2071323790370.3,2205074123177.1,2585792275146.7,2497244606186.6,2211989623280.0,2238990774702.7,2194945278872.6,1947981991011.8,1945790973803.2,2078484517474.5,2501640388482.4,2814353869359.1,2846864211175.1,2994703642023.5,3425578382921.6,3745264093617.2,3411261212652.3,3399667820000.0,3749314991050.6,3527143188785.2,3733804649549.0,3889093051023.5,3357585719351.6,3469853463945.5,3690849152517.7,3974443355019.6,3888226035921.6,3889668895299.6,4259934911821.6
Ghana,4445228215.8,4222441615.0,4035994397.8,4057275042.8,4412279843.4,4504342149.4,5727602644.7,5074829932.0,5197840979.1,5251764264.3,5889174825.5,6596546195.7,6413901601.8,5966255778.1,5444560669.5,6465137614.7,6934984709.5,6891308593.8,7480968858.1,7719354838.7,4983024408.1,5314909953.9,6166330136.3,7632406552.8,8881368538.1,10744675209.9,20440893017.2,24827844949.6,28678701891.1,26048108185.1,32197272797.2,39337314809.9,41270954737.2,62823043706.5,54782847752.5,49406568432.7,56165172898.9,60406382898.5,67299280679.6,68337537815.8,70043199813.7,77594279054.9
Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,56829664268.6,52346506765.1,54617989795.9,49428873839.0,48020024183.8,47820851221.3,56379593476.1,65652750377.5,76261277924.6,79169043222.8,97891092003.4,105143232379.9,116224672863.8,108809059155.8,116601801966.3,136878365936.2,145861612400.9,143157600149.8,144428172489.3,142588875293.7,130457756628.4,136309295225.3,154564203587.0,202370140236.3,240963562236.1,247875422204.4,273546728473.1,318902829550.7,355908689477.4,331308500253.3,297124961971.5,282995942006.6,242029307133.4,238907690051.1,235458133124.6,195683527003.4,193148146586.9,199844406013.5,212049447242.1,205257014892.5,188925995936.8,214873879833.6
Greenland,476055288.4,435746974.8,402405069.4,416183706.9,379371608.4,412876071.1,603015696.5,787392365.8,898611007.9,929796722.4,1018970364.9,1016493394.8,1037921836.9,927219728.9,1005879948.4,1208946165.9,1197509786.7,1072147778.0,1149862703.0,1131561595.1,1068030829.8,1086172922.6,1169138789.3,1558753434.4,1822486688.6,1849805733.0,2013099482.1,2249811708.9,2499107510.6,2529948329.6,2503156060.5,2684467375.7,2609667673.7,2684952726.9,2842048997.8,2499115623.0,2707146783.1,2851610655.9,3055791340.7,2994332323.7,3076015346.8,0.0
Grenada,110900457.0,115651918.9,125435590.0,131803552.2,145533310.7,167728455.2,187589522.6,215009569.6,236357523.7,267327642.2,278098763.0,300757888.9,310160444.4,309812185.2,325111814.8,342172518.5,366911444.4,392190592.6,445903592.6,482009370.4,520044370.4,520444185.2,540336925.9,591018407.4,599118592.6,695555555.6,698700666.7,758683592.6,825976037.0,771275555.6,771013259.3,778655925.9,799882259.3,842620111.1,911500000.0,997007407.4,1061640740.7,1125681481.5,1166511111.1,1213485185.2,1043414814.8,1122807407.4
Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3394000000.0,3569000000.0,3869000000.0,4213000000.0,4238000000.0,4397000000.0,4658000000.0,4828000000.0,4949000000.0,4984000000.0,5265000000.0,5399000000.0,5610000000.0,5799000000.0,5901000000.0,6013000000.0,6056000000.0,6366000000.0,5886000000.0,6123000000.0
Guatemala,7878700000.0,8607500300.0,8716999700.0,9050000400.0,9470000100.0,9721652087.0,7231963516.0,7084399840.0,7841602824.4,8410724360.8,7650125217.4,9406097735.1,10440842165.3,11399942453.1,12983235568.2,14655404433.3,15674835615.3,17790026221.6,19395491993.0,18318412251.4,19288827158.9,18405203853.1,20444205991.0,21576351798.9,23577286226.6,26783543667.1,29744368110.9,33567868322.6,38503862830.7,37125943565.0,40676432028.6,46876114650.5,49593961141.7,52996540703.6,57852399963.8,62186186575.7,66053725049.0,71654134378.5,73328024537.2,77170421167.5,77625486978.3,85985752107.5
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,1995186720.7,2041538039.6,2384295982.4,2432029433.8,2666750685.8,3015058138.9,3284620543.2,3279096606.2,3383092827.6,3693710532.9,3868968301.9,3783700461.6,3588375476.8,3461282543.1,2995361140.6,2829435956.5,2950198649.0,3446441698.0,3635458132.7,2937071767.3,4220019242.7,6281917655.9,6964179193.8,6716904568.8,6853467857.6,6785137172.8,7638045254.4,8376613843.3,8778473614.5,8794202443.7,8595955581.2,10324668266.6,11857030336.5,13442861443.8,14177835816.3,16091817842.2
Guinea-Bissau,110653830.7,154731969.7,165523634.5,163577538.3,138478900.6,143856253.1,130225018.8,173836362.0,164458120.3,213143016.4,243961995.5,257150374.1,226313443.7,236880821.7,235620043.5,253966922.3,270419779.4,268550998.2,206457544.5,224446663.8,371095510.0,392621385.9,417806667.1,477458598.7,532062927.4,587029054.4,592365688.1,696910810.9,868154708.5,830126470.0,849878424.2,1099818652.0,989271229.6,1046087418.0,1054915645.2,1048229629.4,1179004941.2,1350177127.6,1504630121.0,1439638443.4,1431758242.9,1638517533.2
Guyana,603200000.0,570357107.1,482000000.0,489333333.3,437631605.3,453488372.1,504651139.5,354591846.9,413799990.0,379779389.7,396582263.3,348533094.8,373573141.5,454101382.5,540874934.2,621626785.9,705406001.4,749138009.6,717530683.2,694754988.3,712667896.7,712167575.6,726131434.7,743064076.8,787814379.2,824880550.3,2379818383.0,2730971150.0,3025187923.6,3165663152.7,3432913073.2,3691384317.5,4063089191.9,4167800259.2,4127659492.0,4279840193.7,4482697336.6,4748174334.1,4787636237.2,5173760191.8,5471256594.7,8044498801.0
Haiti,1383800000.0,1479400000.0,1474200000.0,1623600000.0,1816200000.0,2009400000.0,2318000000.0,2047200000.0,2613926800.0,2736243800.0,3096289800.0,3473540601.8,2257121668.2,1878248741.0,2167564194.7,2813313278.8,2907514522.9,3338938830.0,3723909226.9,4153736347.4,6813577558.2,6331961555.4,6058134466.8,4826827577.1,6036959914.7,7184064657.3,7518107786.5,9522763153.8,10485225353.2,11597014807.3,11859315078.8,13008754110.8,13708926466.3,14902474090.6,15139264670.4,14833154471.7,13987693738.9,15035560372.6,16455034352.8,14785839382.9,14508218017.4,20944392615.1
Honduras,3968160046.0,4043894878.6,4266503525.6,4476697184.9,4915311846.5,5278120712.5,5677828959.0,6190521241.5,5902717091.4,5432344901.7,4923009551.6,4648668478.6,4943700431.1,4926728933.0,4642280682.1,5347445005.2,5215028986.5,5737099650.2,6366340265.9,6414520529.6,7186650135.4,7651174661.4,7858235333.5,8230387552.2,8869311411.0,9757034456.8,10917481688.5,12361257680.6,13881701033.7,14587496229.2,15839344592.0,17710315006.0,18528601901.3,18499710127.8,19756494434.7,20979767785.2,21717622071.4,23136232229.6,24067778953.8,25089976946.8,23827840809.7,28488668301.6
"Hong Kong SAR, China",28861759209.0,31055409443.0,32291306281.8,29907091339.5,33511383985.7,35699543050.8,41075570591.9,50622571586.1,59707404560.6,68790369107.3,76928290841.9,88959620135.9,104272278634.7,120353947980.8,135812069768.6,144652912433.1,159717233621.7,177352785420.0,168886163221.6,165768095391.6,171668164082.6,169403241524.3,166349228737.4,161384522525.3,169099768875.2,181570082162.2,193536265094.4,211597405593.9,219279678430.2,214046415026.2,228637697575.0,248513617677.3,262629441493.5,275696879835.0,291459356985.3,309383627028.6,320858250776.2,341273289534.5,361731070995.7,363052489184.4,344932192028.1,369176400967.4
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34753569692.9,38730585922.2,40124916940.6,43166678735.2,46425677734.1,46658755151.6,47296952928.8,48706787306.3,49073380173.7,47218405892.4,53749989092.0,67608919144.4,85285062818.0,104120820258.7,113211158292.9,115715618613.1,140186716681.4,158325614580.6,131069255620.6,132175349953.7,141942264554.5,128814279315.1,135684315697.7,141033843265.7,125174166987.4,128609822750.0,143112196040.3,160564628963.7,163988594921.9,157182045260.2,181848022233.9
Iceland,3381419251.3,3492997010.0,3206626644.5,2765950335.7,2864441387.4,2984052356.6,3989622739.3,5520318404.6,6106635816.2,5672569449.1,6468736355.6,6909730288.2,7080981738.1,6218581531.6,6389460342.8,7123633418.2,7426082270.7,7569672925.3,8503693098.6,8982047589.5,9025660361.8,8234846804.6,9318395054.9,11429333037.8,13825302535.8,16852963067.0,17465318552.3,21652505596.8,18074622987.0,13154414219.2,13751161917.7,15221622925.9,14751508133.5,16125060515.3,17867662177.9,17517210519.1,20793168031.0,24728285177.5,26264127686.6,24826102119.6,21694674809.9,25602419210.3
